year_quarter,genre,Genre_Group,streams,gdp_(£m),inflation_(%),hfce_(£m),unemployment_rate_(%)
2019 Q3,Drill,Rap/Hip-Hop,778474.0,621227.0,1.8,384635.0,3.9
2019 Q3,Soft Pop,Pop,766091.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,762539.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,751174.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,744787.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,740205.0,621227.0,1.8,384635.0,3.9
2019 Q3,Soft Pop,Pop,738061.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,736428.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,730045.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,728556.0,621227.0,1.8,384635.0,3.9
2019 Q3,Drill,Rap/Hip-Hop,705065.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,695181.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,689386.0,621227.0,1.8,384635.0,3.9
2019 Q3,Indie,Indie,683950.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,672079.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,669210.0,621227.0,1.8,384635.0,3.9
2019 Q3,Edm,Electronic,643329.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,634902.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,632825.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,617610.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,600453.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,588582.0,621227.0,1.8,384635.0,3.9
2019 Q3,Indie,Indie,576136.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,562753.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,561628.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,544981.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,538252.0,621227.0,1.8,384635.0,3.9
2019 Q3,Soft Pop,Pop,533774.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,500429.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,492691.0,621227.0,1.8,384635.0,3.9
2019 Q3,Indie,Indie,488421.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,485272.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,483746.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,483188.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,481095.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,473080.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,469071.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,465705.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,465242.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,462696.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,453680.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,447622.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,446341.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,437166.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,436984.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,436898.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,435155.0,621227.0,1.8,384635.0,3.9
2019 Q3,Edm,Electronic,435062.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,434016.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,432609.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,432472.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,431910.0,621227.0,1.8,384635.0,3.9
2019 Q3,Electronic,Electronic,429846.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,429793.0,621227.0,1.8,384635.0,3.9
2019 Q3,House,Dance/House,424840.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,423271.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,412194.0,621227.0,1.8,384635.0,3.9
2019 Q3,Indie,Indie,402126.0,621227.0,1.8,384635.0,3.9
2019 Q3,Punk,Rock/Punk/Metal,401462.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,398014.0,621227.0,1.8,384635.0,3.9
2019 Q3,Edm,Electronic,393762.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,393050.0,621227.0,1.8,384635.0,3.9
2019 Q3,Indie,Indie,389999.0,621227.0,1.8,384635.0,3.9
2019 Q3,Unknown,Unknown,388821.0,621227.0,1.8,384635.0,3.9
2019 Q3,Metal,Rock/Punk/Metal,382633.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,382029.0,621227.0,1.8,384635.0,3.9
2019 Q3,Electronic,Electronic,380406.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,378484.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,374989.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,373925.0,621227.0,1.8,384635.0,3.9
2019 Q3,R&B,R&B,372971.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,372059.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,372036.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,371773.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,371197.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,368952.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,366475.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,364465.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,361894.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rap,Rap/Hip-Hop,361166.0,621227.0,1.8,384635.0,3.9
2019 Q3,Country,Country,358645.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,358271.0,621227.0,1.8,384635.0,3.9
2019 Q3,Metal,Rock/Punk/Metal,355854.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,353987.0,621227.0,1.8,384635.0,3.9
2019 Q3,Hip-Hop,Rap/Hip-Hop,350977.0,621227.0,1.8,384635.0,3.9
2019 Q3,Grime,Electronic,349767.0,621227.0,1.8,384635.0,3.9
2019 Q3,House,Dance/House,346996.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,342926.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,342722.0,621227.0,1.8,384635.0,3.9
2019 Q3,Acoustic,Acoustic,342128.0,621227.0,1.8,384635.0,3.9
2019 Q3,Drill,Rap/Hip-Hop,339038.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,338471.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,334701.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,334131.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,331816.0,621227.0,1.8,384635.0,3.9
2019 Q3,Pop,Pop,330834.0,621227.0,1.8,384635.0,3.9
2019 Q3,Rock,Rock/Punk/Metal,329340.0,621227.0,1.8,384635.0,3.9
2019 Q4,Dance,Dance/House,50389070.0,621229.0,1.4,383778.0,3.7
2019 Q4,Electronic,Electronic,28166164.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,24807522.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,24198182.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,21341707.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,19970928.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,19651411.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,19222684.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,19143678.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,18436215.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,18265920.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,17789231.0,621229.0,1.4,383778.0,3.7
2019 Q4,Dance,Dance/House,17744742.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,17530769.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,17190474.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,17168110.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,16946544.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,16134217.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,16037579.0,621229.0,1.4,383778.0,3.7
2019 Q4,House,Dance/House,15989326.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,15326433.0,621229.0,1.4,383778.0,3.7
2019 Q4,House,Dance/House,15122927.0,621229.0,1.4,383778.0,3.7
2019 Q4,Latin,Latin,15113775.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,14958847.0,621229.0,1.4,383778.0,3.7
2019 Q4,House,Dance/House,14721852.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,14234999.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,14183325.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,14049664.0,621229.0,1.4,383778.0,3.7
2019 Q4,Folk,Folk,13752153.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,13611617.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,13446466.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soul,Soul,13415839.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,12889087.0,621229.0,1.4,383778.0,3.7
2019 Q4,House,Dance/House,12714605.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,12660604.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,12624285.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,12545818.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soul,Soul,12212471.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,11303632.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,11131635.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,11110253.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,11096992.0,621229.0,1.4,383778.0,3.7
2019 Q4,Edm,Electronic,11066831.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,10895034.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,10688162.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,10563003.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,10557674.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,10522915.0,621229.0,1.4,383778.0,3.7
2019 Q4,Dance,Dance/House,10476284.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,10310927.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,10292660.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,10113967.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,9718536.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,9473564.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,9179061.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,9129569.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,9091526.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soundtrack,Soundtrack,9002549.0,621229.0,1.4,383778.0,3.7
2019 Q4,House,Dance/House,8965686.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,8881462.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,8732207.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,8658948.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,8602074.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,8522444.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,8446876.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,8394569.0,621229.0,1.4,383778.0,3.7
2019 Q4,Country,Country,8363446.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,8295337.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,8239023.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,8225108.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,8084283.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,7995725.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,7943658.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,7903624.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,7849936.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,7789442.0,621229.0,1.4,383778.0,3.7
2019 Q4,Country,Country,7697716.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,7688237.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,7578649.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,7525596.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,7496760.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,7464439.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,7442050.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,7330247.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,7271939.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,7224232.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,7171316.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,7151574.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,7039509.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,6853207.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,6752846.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,6696972.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,6687796.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,6673506.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,6668257.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,6612623.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,6606959.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,6467056.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,6367868.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,6362931.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,6349232.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,6315010.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,6293569.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,6271068.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,6212656.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,6153156.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,6136004.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,6102903.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,6102244.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5926799.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,5877305.0,621229.0,1.4,383778.0,3.7
2019 Q4,Afrobeats,Afrobeats,5549705.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5524735.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,5462118.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5459164.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,5360445.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,5350279.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5331545.0,621229.0,1.4,383778.0,3.7
2019 Q4,Electronic,Electronic,5313078.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,5311516.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5276804.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5273198.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,5117861.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,5084175.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,5075525.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4955512.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,4909924.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4905418.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,4873298.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,4748343.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4729273.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4708777.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,4674490.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4669835.0,621229.0,1.4,383778.0,3.7
2019 Q4,Electronic,Electronic,4646158.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4634566.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4591517.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4578507.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,4527536.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,4522478.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soul,Soul,4521884.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,4504188.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,4488557.0,621229.0,1.4,383778.0,3.7
2019 Q4,Unknown,Unknown,4463659.0,621229.0,1.4,383778.0,3.7
2019 Q4,Jazz,Jazz,4450295.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4436822.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,4421210.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4402279.0,621229.0,1.4,383778.0,3.7
2019 Q4,Dance,Dance/House,4391613.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,4369399.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,4347680.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,4313700.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,4299586.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,4247129.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,4232252.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,4188454.0,621229.0,1.4,383778.0,3.7
2019 Q4,Dance,Dance/House,4175706.0,621229.0,1.4,383778.0,3.7
2019 Q4,Electronic,Electronic,4148073.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,4122546.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4096263.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,4066631.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,4048832.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,4034407.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,4033500.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,3981951.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,3893818.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,3893243.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3820730.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3804537.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3772897.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3772753.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,3766775.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,3754998.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,3738009.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soul,Soul,3737334.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3705166.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3667594.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3634746.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3601496.0,621229.0,1.4,383778.0,3.7
2019 Q4,Swing,Swing,3594580.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,3593370.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3551956.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,3530198.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3526578.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3480622.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3465229.0,621229.0,1.4,383778.0,3.7
2019 Q4,Electronic,Electronic,3461221.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,3452057.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,3445758.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3426399.0,621229.0,1.4,383778.0,3.7
2019 Q4,Disco,Disco,3415124.0,621229.0,1.4,383778.0,3.7
2019 Q4,Drill,Rap/Hip-Hop,3401579.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rap,Rap/Hip-Hop,3398639.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3373343.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3322841.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3321945.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3306291.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3298010.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,3294502.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3294050.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,3288042.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3242793.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,3215873.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,3210758.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3204380.0,621229.0,1.4,383778.0,3.7
2019 Q4,Hip-Hop,Rap/Hip-Hop,3190905.0,621229.0,1.4,383778.0,3.7
2019 Q4,Musicals,Musicals,3181680.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,3139052.0,621229.0,1.4,383778.0,3.7
2019 Q4,Edm,Electronic,3138091.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3136494.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3134404.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,3133574.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soul,Soul,3087662.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3047923.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,3040496.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,3007049.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,2981076.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,2979128.0,621229.0,1.4,383778.0,3.7
2019 Q4,Soft Pop,Pop,2918327.0,621229.0,1.4,383778.0,3.7
2019 Q4,Jazz,Jazz,2908334.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,2897075.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,2876756.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,2863197.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,2856235.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,2852865.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,2831498.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,2817538.0,621229.0,1.4,383778.0,3.7
2019 Q4,Indie,Indie,2807114.0,621229.0,1.4,383778.0,3.7
2019 Q4,Grime,Electronic,2804576.0,621229.0,1.4,383778.0,3.7
2019 Q4,Edm,Electronic,2790783.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,2780478.0,621229.0,1.4,383778.0,3.7
2019 Q4,Rock,Rock/Punk/Metal,2769848.0,621229.0,1.4,383778.0,3.7
2019 Q4,Pop,Pop,2742379.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,2738172.0,621229.0,1.4,383778.0,3.7
2019 Q4,R&B,R&B,2734105.0,621229.0,1.4,383778.0,3.7
2019 Q4,Christmas,Christmas,2726865.0,621229.0,1.4,383778.0,3.7
